OBJECTID,NAME,DESCRIPTION,UPDATE_DATE,Shape__Area,Shape__Length
1879,,LAKE/POND,1427760000000,-14949.1164550781,547327.565637913
1880,,LAKE/POND,1427760000000,2768.24499511719,560820.7360471814
1881,,RESERVOIR,1427760000000,23816.3916015625,505551.7635723119
1882,,TUNNEL/CULVERT,1427760000000,2767.33581542969,636705.9762180345
1883,,RESERVOIR,1427760000000,-19817.9290771484,408381.78200770286
1884,,SPILLWAY,1427760000000,-386.169555664063,749198.490725644
1885,,RESERVOIR,1427760000000,2598.40881347656,333616.237935781
1886,,DAM/WEIR,1427760000000,2588.80798339844,330743.598569661
1887,,SPILLWAY,1427760000000,-1576.77331542969,127313.11206967692
1888,,DAM/WEIR,1427760000000,16482.6752929688,188793.15009570634
1889,,DAM/WEIR,1427760000000,-539.738037109375,850534.9763125866
1890,,DAM/WEIR,1427760000000,-4460.56665039063,446337.2640642449
1891,,STREAM/RIVER,1427760000000,4658.45874023438,227944.77190639195
1892,,STREAM/RIVER,1427760000000,43719.1715087891,759364.4065712851
1893,,TUNNEL/CULVERT,1427760000000,1146.90661621094,554025.1737231519
1894,,DAM/WEIR,1427760000000,2131.89099121094,21253.874666139734
1895,,STREAM/RIVER,1427760000000,8692.49768066406,316429.50482952414
1896,,TUNNEL/CULVERT,1427760000000,-5459.61669921875,177083.53397881778
1897,,LAKE/POND,1427760000000,46306.2580566406,655906.6178238813
1898,,LAKE/POND,1427760000000,1695.865234375,275103.2624951492
1899,,LAKE/POND,1427760000000,35323.8760986328,65040.21958524342
1900,,LAKE/POND,1427760000000,20650.0782470703,55029.44076376029
1901,,DAM/WEIR,1427760000000,6571.49523925781,581768.5435016211
1902,,SPILLWAY,1427760000000,-597.675048828125,21821.26163506351
1903,,RESERVOIR,1427760000000,-5487.10302734375,848806.385132662
1904,,STREAM/RIVER,1427760000000,76049.6246337891,155481.42414823064
1905,,DAM/WEIR,1427760000000,14465.4248046875,606605.0719955751
1906,,SPILLWAY,1427760000000,-2850.26306152344,444743.1145199166
1907,,LAKE/POND,1427760000000,-8382.57360839844,442906.7932282581
1908,,DAM/WEIR,1427760000000,9330.70227050781,71889.89084866749
1909,,TUNNEL/CULVERT,1427760000000,-3765.45239257813,802771.1722349442
1910,,LAKE/POND,1427760000000,-15072.0622558594,893062.2864522926
1911,,DAM/WEIR,1427760000000,7526.68200683594,11115.554700822655
1912,,DAM/WEIR,1427760000000,3721.05578613281,178686.1366753723
1913,,SPILLWAY,1427760000000,673.219482421875,903912.8944724106
1914,,DAM/WEIR,1427760000000,12134.3012695313,549538.1139451653
1915,,STREAM/RIVER,1427760000000,-2296.59790039063,150124.42425080706
1916,,LAKE/POND,1427760000000,2955.322265625,202869.97077344533
1917,,LAKE/POND,1427760000000,-20914.4281005859,660019.5856264462
1918,,LAKE/POND,1427760000000,-8705.81359863281,724843.615747826
1919,,DAM/WEIR,1427760000000,2401.439453125,599466.2664722686
1920,,LAKE/POND,1427760000000,72720.9195556641,953152.1119261546
1921,,TUNNEL/CULVERT,1427760000000,4764.921875,494113.7032378072
1922,,DAM/WEIR,1427760000000,-4671.82238769531,300341.5846794003
1923,,DAM/WEIR,1427760000000,13021.3082275391,477284.7094518889
1924,,LAKE/POND,1427760000000,62697.1340332031,359729.9673709506
1925,,LAKE/POND,1427760000000,80314.8096923828,224493.22666952616
1926,,DAM/WEIR,1427760000000,9093.14392089844,46058.607051956715
1927,,DAM/WEIR,1427760000000,-3718.49914550781,352276.9201032741
1928,,DAM/WEIR,1427760000000,2585.69140625,711437.4953656236
1929,,LAKE/POND,1427760000000,23221.2581787109,18535.940657103416
1930,,LAKE/POND,1427760000000,8709.17797851563,439234.1561761009
1931,,LAKE/POND,1427760000000,8589.3994140625,644044.356500322
1932,,DAM/WEIR,1427760000000,5278.015625,610442.4583592806
1933,,STREAM/RIVER,1427760000000,-49293.4969482422,776669.9943966911
1934,,TUNNEL/CULVERT,1427760000000,-4238.58923339844,810537.8531685158
1935,,RESERVOIR,1427760000000,5368.96081542969,711733.938631475
1936,,RESERVOIR,1427760000000,19168.6553955078,102887.3135774388
1937,,LAKE/POND,1427760000000,3252.30859375,475074.4667375162
1938,,TUNNEL/CULVERT,1427760000000,-3725.23205566406,603445.0134859023
1939,,STREAM/RIVER,1427760000000,-89602.5653076172,245641.23663953185
1940,,TUNNEL/CULVERT,1427760000000,1882.04504394531,42647.51991319419
1941,,DAM/WEIR,1427760000000,9625.88793945313,223667.73825363844
1942,,TUNNEL/CULVERT,1427760000000,-2304.31713867188,454948.45739806385
1943,,LAKE/POND,1427760000000,165754.239257813,413988.51209237636
1944,,DAM/WEIR,1427760000000,-4575.2275390625,176749.1379620476
1945,,DAM/WEIR,1427760000000,4335.455078125,824432.2767136818
1946,,SPILLWAY,1427760000000,-3171.98046875,925693.1743831822
1947,,RESERVOIR,1427760000000,-2282.73596191406,201427.9828724909
1948,,DAM/WEIR,1427760000000,-3021.66687011719,929579.0287027494
1949,,LAKE/POND,1427760000000,66042.9716796875,17959.15521830413
1950,,RESERVOIR,1427760000000,6062.80334472656,924969.051497202
1951,,LAKE/POND,1427760000000,10647.0600585938,951932.6452731098
1952,,DAM/WEIR,1427760000000,1434.58801269531,12150.645777760594
1953,,ROCK/ISLAND,1427760000000,503.347900390625,763042.2318277736
1954,,ROCK/ISLAND,1427760000000,-403.382446289063,970203.5822110139
1955,,DAM/WEIR,1427760000000,25540.0073242188,905910.7226936778
1956,,LAKE/POND,1427760000000,-47392.8803710938,970712.1194699322
1957,,LAKE/POND,1427760000000,807515.677978516,550367.9230235638
1958,,DAM/WEIR,1427760000000,22824.3443603516,78248.24611525986
1959,,LAKE/POND,1427760000000,76958.8483886719,849803.3690960578
1960,,LAKE/POND,1427760000000,-41451.3775634766,613866.2591551748
1961,,RESERVOIR,1427760000000,3127.94311523438,614774.6557771261
1962,,DAM/WEIR,1427760000000,-10855.2067871094,417311.46724409045
1963,,DAM/WEIR,1427760000000,-8042.33129882813,571884.2204814805
1964,,SPILLWAY,1427760000000,770.078247070313,153664.26752842683
1965,,LAKE/POND,1427760000000,13816.8800048828,739795.3097934672
1966,,RESERVOIR,1427760000000,7406.6533203125,75109.73060349982
1967,,RESERVOIR,1427760000000,-1756.69372558594,729807.0591863206
1968,,SPILLWAY,1427760000000,330.791381835938,848992.6758041689
1969,,DAM/WEIR,1427760000000,11749.0041503906,472520.95822805417
1970,,LAKE/POND,1427760000000,5000.87390136719,509878.8731900776
1971,,STREAM/RIVER,1427760000000,7169.5556640625,312282.73928051314
1972,,DAM/WEIR,1427760000000,-8795.67761230469,969460.6684086313
1973,,LAKE/POND,1427760000000,22071.5698242188,733150.4289876148
1974,,DAM/WEIR,1427760000000,14832.3319091797,369051.28545646166
1975,,LAKE/POND,1427760000000,5745.89025878906,174889.73068699552
1976,,RESERVOIR,1456617600000,12634.0908203125,219657.41466327893
1977,,RESERVOIR,1456617600000,10798.8787841797,463975.42995915294
1978,,DAM/WEIR,1456617600000,9970.86340332031,942573.2009059062
1979,,DAM/WEIR,1456617600000,8007.71643066406,734172.1969799963
1980,,STREAM/RIVER,1486944000000,-2934.96923828125,215322.00856058372
1981,,STREAM/RIVER,1486944000000,-4297.94018554688,859574.3177444227
1982,,DAM/WEIR,1486944000000,19173.1162109375,378262.3247568571
1983,,DAM/WEIR,1486944000000,17593.3291015625,851736.1588120606
1984,,DAM/WEIR,1486944000000,60324.7595214844,241775.18632173486
1985,,DAM/WEIR,1486944000000,10566.5850830078,618698.1272145121
1986,,DAM/WEIR,1486944000000,21572.4345703125,926676.8943619857
1987,,LAKE/POND,1427760000000,-5023.52905273438,257967.9618528702
1988,,TUNNEL/CULVERT,1427760000000,2902.15441894531,692956.6050002058
1989,,RESERVOIR,1427760000000,7018.45153808594,987312.9013825281
1990,,DAM/WEIR,1427760000000,2975.85864257813,150683.07681599195
1991,,RESERVOIR,1427760000000,2602.16491699219,88493.36206931363
1992,,DAM/WEIR,1427760000000,11291.5521240234,674227.0987303792
1993,,LAKE/POND,1427760000000,8898.12658691406,339801.63441830775
1994,,DAM/WEIR,1427760000000,15541.4349365234,71337.2816743771
1995,,RESERVOIR,1427760000000,1456.65930175781,475357.6120161979
1996,,RESERVOIR,1427760000000,-3187.53845214844,753794.5488053117
1997,,DAM/WEIR,1427760000000,5298.33142089844,285193.60305274685
1998,,LAKE/POND,1427760000000,38766.1303710938,335113.0377705067
1999,,LAKE/POND,1427760000000,-2555.99926757813,845713.9850075068
2000,,STREAM/RIVER,1427760000000,9393.00354003906,520119.38499834965
2001,,TUNNEL/CULVERT,1427760000000,2629.62219238281,842746.8528776226
2002,,STREAM/RIVER,1427760000000,2908.84069824219,446444.40680500295
2003,,DAM/WEIR,1427760000000,33929.1940917969,952978.9110687858
2004,,DAM/WEIR,1427760000000,-620.897216796875,650828.8594641753
2005,,LAKE/POND,1427760000000,-1045.71472167969,115987.15953385217
2006,,DAM/WEIR,1427760000000,-21060.5506591797,885103.5938349898
2007,,LAKE/POND,1427760000000,111539.412841797,489315.7750465239
2008,,STREAM/RIVER,1427760000000,3419118.43041992,141724.66243713972
2009,,SPILLWAY,1427760000000,3759.50048828125,152774.71213790274
2010,,RESERVOIR,1427760000000,1295.8544921875,687564.4941824257
2011,,DAM/WEIR,1427760000000,-2342.57788085938,47467.7221063101
2012,,DAM/WEIR,1427760000000,-36891.2651367188,286664.818943557
2013,,DAM/WEIR,1427760000000,-6124.67590332031,139873.47192323065
2014,,DAM/WEIR,1427760000000,11507.6184082031,441132.8807968929
2015,,DAM/WEIR,1427760000000,-13300.3137207031,414411.92226338986
2016,,RESERVOIR,1427760000000,3847.89990234375,521923.72516895237
2017,,DAM/WEIR,1427760000000,6311.79931640625,279708.0858332909
2018,,LAKE/POND,1427760000000,13095.4956054688,32140.35297565
2019,,TUNNEL/CULVERT,1427760000000,-3138.3984375,614424.0535384257
2020,,DAM/WEIR,1427760000000,-3679.93542480469,373780.2573640602
2021,,DAM/WEIR,1427760000000,7957.71069335938,651369.2139051737
2022,,LAKE/POND,1427760000000,37764.9664306641,108755.99544021723
2023,,LAKE/POND,1427760000000,-1818.24938964844,13875.963781165632
2024,,LAKE/POND,1427760000000,902.873657226563,248369.17016625634
2025,,DAM/WEIR,1427760000000,4189.24365234375,456601.2117144298
2026,,DAM/WEIR,1427760000000,32249.6964111328,394132.17289907625
2027,,RESERVOIR,1427760000000,-6716.02380371094,810320.7147153838
2028,,ROCK/ISLAND,1427760000000,-11434.3542480469,377899.48259076045
2029,,ROCK/ISLAND,1427760000000,-14999.0946044922,530487.605043939
2030,,LAKE/POND,1427760000000,-880113.018676758,593555.6473673555
2031,,TUNNEL/CULVERT,1427760000000,3124.09265136719,21929.186675255376
2032,,TUNNEL/CULVERT,1427760000000,1987.67077636719,515181.34837512753
2033,,LAKE/POND,1427760000000,1991.06945800781,344896.43144163856
2034,,DAM/WEIR,1427760000000,1867.61096191406,421337.5783903586
2035,,DAM/WEIR,1427760000000,-445.33935546875,100377.26946800224
2036,,RESERVOIR,1427760000000,-5670.59326171875,782841.5007715147
2037,,RESERVOIR,1427760000000,2921.37329101563,942409.0679791908
2038,,RESERVOIR,1427760000000,21604.294921875,22366.571478716418
2039,,DAM/WEIR,1427760000000,26823.8443603516,601412.0241623039
2040,,DAM/WEIR,1427760000000,-8747.79052734375,763866.919037562
2041,,STREAM/RIVER,1427760000000,-24170.6452636719,284878.82308343577
2042,,STREAM/RIVER,1427760000000,-1378.20458984375,787576.0417491456
2043,,LAKE/POND,1427760000000,235561.270263672,632391.1829061739
2044,,TUNNEL/CULVERT,1427760000000,6539.94287109375,929168.7868452106
2045,,RESERVOIR,1427760000000,4728.90173339844,981005.7298678261
2046,,RESERVOIR,1427760000000,13681.5682373047,42441.837041190935
2047,,LAKE/POND,1427760000000,-187785.274658203,444992.8223131425
2048,,DAM/WEIR,1427760000000,781.942016601563,547032.5418116729
2049,,LAKE/POND,1427760000000,-3888.51220703125,146828.4121410985
2050,,STREAM/RIVER,1427760000000,41346.2054443359,336351.8655584885
2051,,STREAM/RIVER,1427760000000,71580.9833984375,987647.6953642383
2052,,TUNNEL/CULVERT,1427760000000,2265.46032714844,16328.817066380854
2053,,STREAM/RIVER,1427760000000,-4332.171875,452562.22822330013
2054,,DAM/WEIR,1427760000000,6847.93688964844,842669.5136014026
2055,,LAKE/POND,1427760000000,2095.42346191406,323968.54869175376
2056,,DAM/WEIR,1427760000000,-5927.56115722656,479850.0431063751
2057,,RESERVOIR,1427760000000,-6854.76977539063,978046.9631676554
2058,,RESERVOIR,1427760000000,3326.94934082031,474928.87391521985
2059,,RESERVOIR,1427760000000,-7291.23486328125,131008.08909397224
2060,,DAM/WEIR,1427760000000,-5277.7734375,51816.267795732754
2061,,LAKE/POND,1427760000000,-1117.35791015625,945421.0853661321
2062,,SPILLWAY,1427760000000,-2267.17211914063,265882.5665243249
2063,,DAM/WEIR,1427760000000,13941.9698486328,504112.9961099879
2064,,RESERVOIR,1427760000000,2713.44299316406,90792.60521159352
2065,,LAKE/POND,1427760000000,-1349.80627441406,423712.33138342947
2066,,LAKE/POND,1427760000000,6407.86950683594,930111.5785926798
2067,,DAM/WEIR,1427760000000,-5664.49926757813,502462.2499185817
2068,,LAKE/POND,1427760000000,-25261.8825683594,971137.0671519958
2069,,STREAM/RIVER,1427760000000,-23078.2459716797,258909.4948380387
2070,,DAM/WEIR,1427760000000,11733.3223876953,504594.2806347271
2071,,TUNNEL/CULVERT,1427760000000,2115.03552246094,859543.9791993524
2072,,LAKE/POND,1427760000000,234413.897094727,448307.08106593386
2073,,DAM/WEIR,1427760000000,-5044.748046875,279559.145345459
2074,,CANAL/DITCH,1427760000000,-1986.71044921875,855488.9604061765
2075,,SPILLWAY,1427760000000,-1876.67443847656,389950.09003625286
2076,,DAM/WEIR,1427760000000,3822.09375,530769.688007837
2077,,RESERVOIR,1427760000000,-11949.7081298828,976528.4371814377
2078,,LAKE/POND,1427760000000,1883.056640625,186564.45994309356
2079,,DAM/WEIR,1427760000000,17063.1828613281,301470.1952558769
2080,,LAKE/POND,1427760000000,43629.0985107422,31166.462040232887
2081,,TUNNEL/CULVERT,1427760000000,3548.62817382813,391898.1343013518
2082,,DAM/WEIR,1427760000000,-4805.07800292969,200263.21205837047
2083,,LAKE/POND,1427760000000,16182.3369140625,680066.2518794152
2084,,LAKE/POND,1427760000000,-41633.4276123047,181403.14529851702
2085,,TUNNEL/CULVERT,1427760000000,4507.28747558594,674844.5963178767
2086,,STREAM/RIVER,1427760000000,17991.5559082031,263548.81717107055
2087,,RESERVOIR,1427760000000,-21600.3522949219,355281.9571199535
2088,,RESERVOIR,1427760000000,1895.54052734375,348925.4171205408
2089,,DAM/WEIR,1427760000000,-6547.89758300781,716779.3582368428
2090,,TUNNEL/CULVERT,1427760000000,-1517.23059082031,466562.1457027661
2091,,DAM/WEIR,1427760000000,79283.4996337891,361362.40766389895
2092,,TUNNEL/CULVERT,1427760000000,1924.95971679688,852636.6041448269
2093,,TUNNEL/CULVERT,1427760000000,3169.98803710938,571992.8586280129
2094,,TUNNEL/CULVERT,1427760000000,1461.75146484375,213909.22436504872
2095,,LAKE/POND,1427760000000,16086.07421875,900100.3689245901
2096,,DAM/WEIR,1427760000000,-3503.5849609375,342715.6883537412
2097,,LAKE/POND,1427760000000,-12271.1810302734,39075.440620189125
2098,,DAM/WEIR,1427760000000,2037.99682617188,494650.2693518315
2099,,DAM/WEIR,1427760000000,-777.573974609375,124025.53669737927
2100,,LAKE/POND,1427760000000,1800.2216796875,238542.35860492726
2101,,RESERVOIR,1427760000000,-2400.37377929688,747135.4144892696
2102,,RESERVOIR,1427760000000,-3978.73657226563,130838.60744316758
2103,,SPILLWAY,1427760000000,2119.55212402344,806962.7229873759
2104,,RESERVOIR,1427760000000,1964.36926269531,936912.6604948525
2105,,DAM/WEIR,1427760000000,1730.63061523438,606570.8406658035
2106,,DAM/WEIR,1427760000000,476.364990234375,710387.445744435
2107,,DAM/WEIR,1427760000000,-2941.4501953125,713614.5376598168
2108,,DAM/WEIR,1427760000000,6198.23669433594,992807.6836667606
2109,,LAKE/POND,1427760000000,-19624.0264892578,341603.7668371405
2110,,DAM/WEIR,1427760000000,4543.99572753906,162940.10273102697
2111,,DAM/WEIR,1427760000000,-13769.6169433594,519214.7990235951
2112,,LAKE/POND,1427760000000,19476.7561035156,533295.9516009152
2113,,DAM/WEIR,1427760000000,-3244.3115234375,177994.51913482658
2114,,DAM/WEIR,1427760000000,20248.7137451172,613147.4949428211
2115,,DAM/WEIR,1427760000000,2650.09521484375,14223.306878742811
2116,,LAKE/POND,1427760000000,35680.2325439453,927674.7079455737
2117,,RESERVOIR,1427760000000,-8462.37097167969,264647.5558192017
2118,,DAM/WEIR,1427760000000,7535.19189453125,39656.2128091444
2119,,DAM/WEIR,1427760000000,-7519.57043457031,108338.50828126808
2120,,TUNNEL/CULVERT,1427760000000,-1472.02905273438,240324.68313586546
2121,,LAKE/POND,1427760000000,-4770.89135742188,273978.504083016
2122,,LAKE/POND,1427760000000,-50439.7875976563,32906.6856877794
2123,,DAM/WEIR,1427760000000,2442.45910644531,279426.5973576976
2124,,LAKE/POND,1427760000000,-5461.15588378906,193022.24937809628
2125,,TUNNEL/CULVERT,1427760000000,-1271.52709960938,378682.6867208477
2126,,DAM/WEIR,1427760000000,3505.08520507813,385228.83541449625
2127,,DAM/WEIR,1427760000000,29346.53515625,339073.5008210782
2128,,DAM/WEIR,1427760000000,5391.86962890625,327990.7632184674
2129,,LAKE/POND,1427760000000,10486.8088378906,89822.21488219936
2130,,DAM/WEIR,1427760000000,-10199.2312011719,25302.401426502427
2131,,DAM/WEIR,1427760000000,6013.66064453125,202193.8866121508
2132,,RESERVOIR,1427760000000,-5052.35498046875,756673.0058244462
2133,,TUNNEL/CULVERT,1427760000000,-1443.32080078125,990809.6937648015
2134,,RESERVOIR,1427760000000,-3630.37316894531,928532.3939136482
2135,,RESERVOIR,1427760000000,8912.62670898438,504268.4293828593
2136,,STREAM/RIVER,1427760000000,-34861.2697753906,531870.1415685007
2137,,STREAM/RIVER,1427760000000,49463.0498046875,314649.79629736993
2138,,LAKE/POND,1427760000000,-49303.2248535156,773961.2707543538
2139,,DAM/WEIR,1427760000000,4010.45959472656,764779.4475071675
2140,,SPILLWAY,1427760000000,4000.58129882813,844287.0860743287
2141,,DAM/WEIR,1427760000000,-30046.4976806641,895514.1312345875
2142,,LAKE/POND,1427760000000,651888.114624023,434405.37895122496
2143,,LAKE/POND,1427760000000,2903.13073730469,766898.1136748188
2144,,DAM/WEIR,1427760000000,4604.19177246094,806417.2825242702
2145,,STREAM/RIVER,1427760000000,-124971.628540039,308528.46807587787
2146,,TUNNEL/CULVERT,1427760000000,1576.072265625,929248.3905395053
2147,,STREAM/RIVER,1427760000000,-5917.91003417969,94431.97414788886
2148,,STREAM/RIVER,1427760000000,-5209.7421875,994268.7579761874
2149,,DAM/WEIR,1427760000000,-14883.6198730469,770112.9389963354
2150,,DAM/WEIR,1427760000000,11380.3238525391,93361.48496288949
2151,,LAKE/POND,1427760000000,-46306.8785400391,656263.368910542
2152,,LAKE/POND,1427760000000,5620.86096191406,34275.958807756404
2153,,DAM/WEIR,1427760000000,-3925.32727050781,770209.160562289
2154,,CANAL/DITCH,1427760000000,3085.25085449219,799242.2001439678
2155,,DAM/WEIR,1427760000000,-10472.5172119141,602449.4096558854
2156,,CANAL/DITCH,1427760000000,13186.2371826172,856873.8490169869
2157,,STREAM/RIVER,1427760000000,4100.17272949219,97973.394003558
2158,,CANAL/DITCH,1427760000000,-2379.56359863281,275995.9737327671
2159,,SPILLWAY,1427760000000,-3224.83020019531,414235.68966298964
2160,,DAM/WEIR,1427760000000,7771.62841796875,42553.66457486264
2161,,STREAM/RIVER,1427760000000,40230.7757568359,448270.8177463215
2162,,DAM/WEIR,1427760000000,6252.16052246094,265286.6695534986
2163,,STREAM/RIVER,1427760000000,-44186.0626220703,392795.3458655307
2164,,DAM/WEIR,1427760000000,3012.26208496094,425159.69662647526
2165,,LAKE/POND,1427760000000,-12367.2194824219,879422.9129026028
2166,,LAKE/POND,1427760000000,-3864.66186523438,270413.6660896158
2167,,DAM/WEIR,1427760000000,1908.02844238281,893752.8606602717
2168,,TUNNEL/CULVERT,1427760000000,866.5751953125,426027.94174540316
2169,,DAM/WEIR,1427760000000,12500.4860839844,327874.6121141959
2170,,RESERVOIR,1427760000000,4024.02355957031,502561.2956181632
2171,,DAM/WEIR,1427760000000,-21758.7020263672,417801.094290917
2172,,DAM/WEIR,1427760000000,19282.6489257813,257446.3184515275
2173,,RESERVOIR,1427760000000,-25619.5220947266,502728.5541842625
2174,,LAKE/POND,1427760000000,-106160.553955078,151886.4011037903
2175,,LAKE/POND,1427760000000,-12402.5484619141,351994.39809872076
2176,,SPILLWAY,1427760000000,1086.53198242188,565833.0745619338
2177,,RESERVOIR,1427760000000,4557.05493164063,413466.49015717517
2178,,STREAM/RIVER,1427760000000,-15369.4627685547,823929.1459023303
2179,,RESERVOIR,1427760000000,327635.115722656,256795.83263725118
2180,,TUNNEL/CULVERT,1427760000000,1607.07482910156,969773.6319015481
2181,,DAM/WEIR,1427760000000,10011.7082519531,784742.7639272454
2182,,DAM/WEIR,1427760000000,5539.72778320313,967595.2991018464
2183,,LAKE/POND,1427760000000,-21566.3541259766,838151.9030382662
2184,,DAM/WEIR,1427760000000,4874.20446777344,142189.57335513164
2185,,STREAM/RIVER,1427760000000,4905.544921875,526506.9181658596
2186,,LAKE/POND,1427760000000,18454.1877441406,170061.35336514495
2187,,RESERVOIR,1427760000000,5458.68469238281,818244.711664642
2188,,LAKE/POND,1427760000000,85821.4754638672,584203.1488062284
2189,,RESERVOIR,1427760000000,-32725.974609375,263522.7059761557
2190,,DAM/WEIR,1427760000000,32315.5289306641,929605.0825109986
2191,,LAKE/POND,1427760000000,-27244.4836425781,115274.41952287595
2192,,DAM/WEIR,1427760000000,-5569.3466796875,563905.4533685634
2193,,LAKE/POND,1427760000000,12767.5512695313,721067.7295707042
2194,,LAKE/POND,1427760000000,68322.3677978516,58942.59363016121
2195,,RESERVOIR,1427760000000,64703.7836914063,597895.6497468498
2196,,DAM/WEIR,1427760000000,17058.2746582031,815918.8094403323
2197,,DAM/WEIR,1427760000000,26465.7333984375,67620.49415929714
2198,,RESERVOIR,1427760000000,13192.7884521484,512291.23456654535
2199,,STREAM/RIVER,1427760000000,6761.22863769531,258631.06387374699
2200,,RESERVOIR,1427760000000,-20467.2478027344,662957.4961673156
2201,,DAM/WEIR,1427760000000,18053.4235839844,118765.38066476994
2202,,DAM/WEIR,1427760000000,-20429.4732666016,937056.7884760092
2203,,LAKE/POND,1427760000000,-30774.9332275391,894738.2141279787
2204,,LAKE/POND,1427760000000,-8629.48486328125,186055.63645930172
2205,,LAKE/POND,1427760000000,19137.3308105469,323333.23451078375
2206,,LAKE/POND,1427760000000,1769.90380859375,587675.623520603
2207,,STREAM/RIVER,1427760000000,27252.4254150391,718089.8123382503
2208,,DAM/WEIR,1427760000000,1163.962890625,442711.306902727
2209,,RESERVOIR,1427760000000,14499.4653320313,156375.536537457
2210,,DAM/WEIR,1427760000000,-4948.34191894531,104240.9745019975
2211,,DAM/WEIR,1427760000000,12002.8818359375,999764.3606153155
2212,,SPILLWAY,1427760000000,8604.64306640625,455406.1308792214
2213,,DAM/WEIR,1427760000000,33914.59375,872543.6234418342
2214,,DAM/WEIR,1427760000000,-10478.8055419922,482427.2846526469
2215,,RESERVOIR,1427760000000,-80331.4498291016,922364.4804245101
2216,,DAM/WEIR,1427760000000,9943.59045410156,87850.51907389067
2217,,DAM/WEIR,1427760000000,-2946.78173828125,114107.67539622617
2218,,STREAM/RIVER,1427760000000,-113527.109375,929638.2948732642
2219,,LAKE/POND,1427760000000,2285278.60107422,947497.3482472354
2220,,LAKE/POND,1427760000000,-3653.40051269531,314785.6610031693
2221,,DAM/WEIR,1427760000000,-29849.1700439453,355229.01534028543
2222,,DAM/WEIR,1427760000000,14309.1127929688,452504.53736103966
2223,,LAKE/POND,1427760000000,43708.1824951172,416219.64773760404
2224,,LAKE/POND,1427760000000,2469.68078613281,190126.02139278475
2225,,RESERVOIR,1427760000000,-61975.0635986328,898384.6480255966
2226,,SPILLWAY,1427760000000,-4252.28234863281,253382.01663797247
2227,,DAM/WEIR,1427760000000,8412.625,705301.1769642943
2228,,SPILLWAY,1427760000000,4102.92077636719,67248.89501152166
2229,,DAM/WEIR,1427760000000,-34378.1634521484,38847.4176439451
2230,,LAKE/POND,1427760000000,13722.9798583984,653764.4457991903
2231,,DAM/WEIR,1427760000000,9872.17712402344,339081.61697164545
2232,,RESERVOIR,1427760000000,18366.2421875,655493.1913213365
2233,,LAKE/POND,1427760000000,-12057.9000244141,94111.70602741132
2234,,DAM/WEIR,1427760000000,-2159.537109375,949855.4449264918
2235,,RESERVOIR,1427760000000,-4791.91796875,748538.8669319393
2236,,DAM/WEIR,1427760000000,-2561.45251464844,876278.7300352636
2237,,RESERVOIR,1427760000000,12150.9782714844,136556.77051855242
2238,,DAM/WEIR,1427760000000,5803.10498046875,320228.6326350112
2239,,RESERVOIR,1427760000000,15406.6413574219,368406.9614457592
2240,,DAM/WEIR,1427760000000,3202.32604980469,537218.3938893375
2241,,RESERVOIR,1427760000000,-8424.69750976563,296938.50179037807
2242,,TUNNEL/CULVERT,1427760000000,-8087.71423339844,60724.618484443985
2243,,RESERVOIR,1427760000000,-8029.86608886719,368941.12402101624
2244,,STREAM/RIVER,1427760000000,-99089.7429199219,254623.6051465048
2245,,RESERVOIR,1427760000000,6077.15905761719,385982.3134127771
2246,,TUNNEL/CULVERT,1427760000000,5729.84301757813,197039.64970622162
2247,,LAKE/POND,1427760000000,6016.27197265625,261969.92303090444
2248,,RESERVOIR,1427760000000,4954.49865722656,626989.0182458851
2249,,DAM/WEIR,1427760000000,22636.5308837891,388214.6310407727
2250,,TUNNEL/CULVERT,1427760000000,-974.243286132813,345448.50944678194
2251,,LAKE/POND,1427760000000,5654.07116699219,533951.7082534679
2252,,SPILLWAY,1427760000000,-231.322387695313,771882.5829293005
2253,,LAKE/POND,1427760000000,5703.845703125,378929.6906843661
2254,,DAM/WEIR,1427760000000,5896.60229492188,587560.1530870924
2255,,LAKE/POND,1427760000000,-8936.19494628906,966205.038903014
2256,,DAM/WEIR,1427760000000,-5609.09484863281,522027.39412652474
2257,,DAM/WEIR,1427760000000,-33008.2590332031,909805.6869623162
2258,,DAM/WEIR,1427760000000,4308.75122070313,793692.463321377
2259,,LAKE/POND,1427760000000,-1243045.36035156,58812.75106330304
2260,,LAKE/POND,1427760000000,-2722.70336914063,429155.53248323844
2261,,LAKE/POND,1427760000000,-133939.593994141,698347.8777093934
2262,,ROCK/ISLAND,1427760000000,178.543334960938,986712.2545450426
2263,,DAM/WEIR,1427760000000,9089.86779785156,458429.99515610526
2264,,LAKE/POND,1427760000000,1673.15344238281,92876.08279587264
2265,,DAM/WEIR,1427760000000,-2246.29565429688,562052.4117862218
2266,,RESERVOIR,1427760000000,-4243.44677734375,126651.00918095578
2267,,LAKE/POND,1427760000000,73438.1961669922,751543.6568038051
2268,,DAM/WEIR,1427760000000,-50872.9169921875,507725.72208503424
2269,,LAKE/POND,1427760000000,-33253.3206787109,723458.3018090804
2270,,SPILLWAY,1427760000000,2080.78784179688,869374.021334009
2271,,SPILLWAY,1427760000000,-2673.16784667969,628984.4934130437
2272,,DAM/WEIR,1427760000000,-21665.5875244141,612477.472880927
2273,,SPILLWAY,1427760000000,2874.07666015625,754594.0838397918
2274,,DAM/WEIR,1427760000000,16930.5540771484,842469.9134975206
2275,,LAKE/POND,1427760000000,-2360.66040039063,869066.0118445887
